ID,title,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,32k-ids,count,positive,neutral,negative,numeric_sentiment
2017-En-21553,"> terrorism coffee addict > blocks cats, writers, artists and hedonists",0,0,1,1,0,0,0,0,0,0,0,31926 0 21059 1749 3960 31926 0 7242 3548 31951 4250 31951 4512 28 121 6761 1431,17,0,1,0,0.5
2017-En-31498,I red heart you on DWTS You make my night every show! blowing a kiss hilarious,0,0,0,0,1,1,1,0,0,0,0,19 1863 1309 75 58 26517 6584 636 463 92 1217 361 613 31956 10053 4 10182 4467,18,1,0,0,1.0
2017-En-20210,I hate having ideas but being too afraid to share them pensive,1,0,0,1,0,0,0,0,0,0,0,19 2682 995 2407 102 704 316 4079 26 3075 230 24 1178,13,0,0,1,0.0
2017-En-31046,"Modern Day book-burning without all that awful guilt. Oh, and now with more gleeful social sharing for the a$$hats.",1,0,0,0,1,0,0,0,1,0,0,13992 4166 109 31958 9535 25 703 163 74 4381 11364 31946 3419 31951 28 483 84 222 38 10481 551 3901 5623 61 10 4 19317 59 31932 31946,30,0,0,1,0.0
2017-En-30208,Icon is pochama. He is very cute and easily elated.,0,0,0,0,1,1,1,0,0,0,0,26019 46 451 404 3054 31946 619 46 170 1447 28 1046 31252 31946,14,1,0,0,1.0
2017-En-10399,Did you even give out any pizzas ? Serious fail hungry hangry,1,0,1,0,0,0,0,0,1,0,0,3186 75 395 747 187 249 9189 35 8667 110 5760 2058 9491 2098 388,15,0,0,1,0.0
2017-En-11018,I just killed a spider so big it sprayed spider guts on me like a horror movie. ugh revenge,1,1,1,1,0,0,0,1,0,0,0,19 204 5230 4 16197 117 675 36 13098 16197 14997 58 154 172 4 3969 626 31946 28100 9714,20,0,0,1,0.0
2017-En-10327,Connivers blind to existential fury,1,0,1,0,0,0,0,0,0,0,0,10417 4681 6901 26 28076 18 2580,7,0,0,0,0.5
2017-En-41410,Sorry I missed you :) I stayed up late working and pondering life,0,0,0,0,0,0,0,0,1,0,0,6926 19 3861 75 2021 19 4898 208 2673 1235 28 27439 567,13,1,0,0,1.0
2017-En-21557,Have the producers of ever been outside of their country? These are universal problems. worldwide anxiety,0,0,0,1,0,0,0,0,0,0,0,2711 10 11884 39 738 379 2148 39 402 2414 31992 828 112 8413 1175 31946 19673 10857,18,0,0,1,0.0
2017-En-41028,"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. success sadness perfection fortunate mixed",0,0,0,0,0,0,1,0,1,0,0,95 595 1936 7470 41 8815 31951 554 507 11407 19972 112 4152 84 10852 31946 2253 10852 8815 11407 4152,21,0,0,1,0.0
2017-En-11539,Maybe if it was transgender the media would cover it,1,0,1,0,0,0,0,0,0,0,0,2705 277 36 81 1346 155 509 10 4391 194 873 36,12,0,0,1,0.0
2017-En-11650,So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.,0,0,0,0,0,0,1,0,0,0,0,734 321 2360 8306 4023 2419 5467 294 46 4991 10 663 4121 108 75 31946 22584 104 10 496 285 39 3230 31946,24,0,0,1,0.0
2017-En-31169,Nice Idea collect all relevant socialmedia in one-But dont be automatic pls worldsapp left arrow chirp appsworld socialmedia merci balloon,0,0,0,0,1,0,0,0,0,0,0,2317 27841 2694 163 6573 3901 31011 41 150 31958 2952 2553 60 8387 184 31932 8333 658 1240 15206 30612 31945 4523 8136 3901 31011 6120 453 19711,29,1,0,0,1.0
2017-En-31374,"Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' workplace hilarity",0,1,0,0,0,0,0,0,0,0,0,12269 3341 13 31991 924 4711 2268 26 4 729 39 1918 1044 31951 102 84 7516 1446 39 6309 7135 19423 28503,23,0,0,1,0.0
2017-En-31146,I gave up on the U20 Rugby bet on the Roosters! cheering nrl,0,0,0,0,1,1,0,0,1,0,0,19 1287 208 58 10 516 2225 20249 1966 363 58 10 29346 5699 31956 18614 43 31934 31936,19,0,0,0,0.5
2017-En-10064,Boycotting till butter pecan comes back. I am furious,1,0,1,0,0,0,0,0,0,0,0,4618 31939 53 450 4578 4548 486 4709 1048 387 31946 19 250 21602,14,0,0,1,0.0
2017-En-20813,This maybe a new start but it will always be align with the end. forward,0,1,0,0,1,0,1,0,0,0,0,164 1761 4 429 584 102 36 223 746 60 14474 84 10 477 31946 1423,16,0,0,0,0.5
2017-En-21689,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP.,1,0,0,0,0,0,0,0,0,1,0,2140 4726 2203 5361 9402 1589 19073 27970 6677 12199 2362 27995 31946,13,0,0,1,0.0
2017-En-11628,"thanks for ios10 update, even the best app freezing and crashing on SE.",1,0,1,0,1,0,1,0,0,0,0,3424 61 332 302 1770 3247 31951 395 10 496 433 10601 28 15193 58 7264 31946,17,0,0,1,0.0
2017-En-31330,its been ages since ive had shawarma my stomach is,0,0,0,0,0,0,0,0,1,0,0,515 379 3762 727 9472 227 643 5277 3054 92 6601 46,12,0,0,1,0.0
2017-En-31037,Could not be happier!!,0,0,0,0,1,0,0,0,1,0,0,3670 104 60 4790 390,5,1,0,0,1.0
2017-En-20828,Russian mistrust of the U.S is well justified & the precaution they've taken are very prudent.,0,1,0,0,0,0,0,0,0,1,1,8331 2562 18567 39 10 516 31946 31955 46 254 20382 775 10 4617 22777 189 31953 45 2308 112 170 264 386 88 31946,25,0,0,1,0.0
2017-En-31027,"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",0,0,0,0,1,0,1,0,0,0,0,28 19 419 260 39 554 507 18188 28289 3544 790 31951 3598 367 24963 62 28 8029 41 26043 31951 41 315 7588 28 2326 6924,27,1,0,0,1.0
2017-En-30602,"Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing me",0,0,0,0,1,1,1,1,0,0,0,14701 26 278 953 9091 31951 204 9313 278 9091 607 483 31951 1555 343 31953 31932 204 262 9864 154,21,0,0,1,0.0
2017-En-31282,what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,0,0,0,0,1,0,0,0,0,0,0,272 313 1383 103 2178 19341 992 17926 834 4 9477 2350 261 75 1704 36 84 1231,18,0,0,0,0.5
2017-En-20396,I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,0,1,1,0,0,0,0,0,1,1,0,19 81 602 10 6086 74 1674 28 965 3859 81 4 2612 26 470 41 10717 31946 6007 31953 31928 160 5650 35 930 7524 36 41 31992,29,0,0,0,0.5
2017-En-20865,I have a job interview with in Loughborough next month !!!,0,1,0,1,1,0,0,0,0,0,0,19 103 4 884 4329 84 41 218 202 31947 2566 803 753 7207,14,1,0,0,1.0
2017-En-20689,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! gross getoffthetrain smelly",1,0,1,0,1,0,0,0,0,0,0,974 4 2116 1048 58 10 4962 74 4028 172 4 9941 39 4 10992 1303 31951 493 5012 28 9429 371 542 1598 8719 203 2843 964 31928 8226 20087,31,0,0,1,0.0
2017-En-20927,To com sede de milk shake,0,0,0,0,0,0,0,0,0,0,0,1782 144 9 10943 160 4646 6754,7,0,1,0,0.5
2017-En-41484,"I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.",0,0,0,0,1,0,0,0,0,0,0,19 416 31951 607 31992 19 227 4 3 7172 39 10 663 657 31946 5711 36 31953 31932 11310 195 13993 31974 31951 731 31946 6117 10 613 4898 6312 427 1486 31946,34,1,0,0,1.0
2017-En-21621,On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. censorship,1,0,1,0,0,0,1,0,0,0,0,1479 10 1922 1007 1699 19 1578 4 20220 1974 1185 39 30995 946 296 94 5045 200 6550 35 31946 924 31974 16169 31953 2918 84 924 21076 31932 4204 1222 3619 31946 20220 20611,36,0,0,1,0.0
2017-En-30987,LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.,0,0,0,0,1,0,1,0,0,0,0,27846 4124 31946 456 1437 5357 493 3732 3109 3502 2414 31946 1086 9925 12101 6289 102 485 4 489 39 480 18614 669 58 31946,26,1,0,0,1.0
2017-En-10659,The best revenge is massive success. Frank Sinatra,1,0,0,0,0,0,1,0,0,1,0,94 496 9714 46 8832 2253 31946 4801 17980,9,1,0,0,1.0
2017-En-31501,Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.,0,0,0,0,1,0,1,0,0,0,0,20106 99 57 0 94 317 1265 19463 2920 10 2077 2585 1403 26 2726 10 2077 2585 507 549 3905 31946,22,1,0,0,1.0
2017-En-10930,"Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. fuming with her",1,0,1,0,0,0,0,0,1,0,0,26713 1049 4406 14697 12591 1556 429 7141 1354 31951 483 19 31953 45 580 187 351 31953 31932 379 5788 154 58 4 20 4405 3984 31946 18 13029 84 279,32,0,0,1,0.0
2017-En-22002,it's sad but now we are making our own children vulnerable to the same terror.,0,0,1,1,0,0,0,1,1,0,0,36 31953 31932 2130 102 483 95 112 1292 554 630 1361 13830 26 10 663 7350 31946,18,0,0,1,0.0
2017-En-11664,I bet is fuming with our draw eyes,1,0,0,0,0,0,0,0,0,0,0,19 363 46 18 13029 84 554 1841 2259,9,0,0,1,0.0
2017-En-30196,Loved independence msg on be happy & fulfilled within yourself & positivity will flock to you happy independent,0,0,0,0,1,1,1,0,0,0,0,3120 18217 26107 31942 58 60 800 775 15877 1692 1879 775 1004 8776 223 29039 26 75 800 8512,20,1,0,0,1.0
2017-En-21001,Everything youve ever wanted is on the other side of fear. George Addair ThursdayThoughts yourpushfactor life quote,0,0,0,1,0,0,1,0,0,0,0,3713 75 45 738 862 46 58 10 275 1028 39 4032 31946 4992 4519 1740 18566 4601 274 31932 276 31945 1169 31943 15946 567 9295,27,0,1,0,0.5
2017-En-21556,First College Math Test tomorrow,0,0,0,1,1,0,0,0,0,0,0,2222 14951 20420 7742 11047,5,0,0,1,0.0
2017-En-22170,"Awe produces gratitude, gratitude instills joy, & the harvest of joy is contentment.' awe loudly crying loudly crying loudly crying",0,0,0,0,1,0,1,0,0,0,0,98 579 8801 20840 31951 20840 488 2252 3536 31951 775 10 20545 39 3536 46 2866 377 7135 10574 22205 8495 22205 8495 22205 8495,26,1,0,0,1.0
2017-En-20722,I can never find the exact emoji that I'm after at the exact moment that I need it,0,0,1,0,0,0,0,1,1,0,0,19 175 595 445 10 1127 21933 11068 74 19 31953 31940 427 166 10 1127 3036 74 19 364 36,21,0,0,1,0.0
2017-En-11376,sixth form has destroyed my glowing skin im fuming,1,0,1,0,0,0,0,0,1,0,0,17632 1393 216 8477 92 12205 1583 785 18 13029,10,0,0,1,0.0
2017-En-20427,I Don't know what make Pakistan fear more their terrorist or their TerrorStatePak,0,0,1,1,0,0,0,0,0,0,0,19 1681 31953 31928 416 272 463 23599 4032 222 402 18055 152 402 23888 3249 251 31973 214,19,0,0,1,0.0
2017-En-22019,Beginning the process to see if working is an option. mentalhealth complexptsd,0,0,0,0,1,0,0,0,1,0,0,23185 10 1973 26 455 277 1235 46 101 2833 31946 6651 15016 3118 335 31932 31937,17,1,0,0,1.0
2017-En-30546,The essential Saltes of Animals may be Arkhams large outfit from any effects he I rejoice that you continue in ye,0,0,0,0,1,0,1,0,0,0,0,94 4998 19832 29 39 26093 697 60 16309 17 1711 1221 7384 195 249 3364 121 19 47 31486 74 75 2314 41 3238,25,1,0,0,1.0
2017-En-10748,or in my case a raging moody cow lol why i buy moody cow socks lol,1,0,1,0,1,0,0,0,0,0,0,152 41 92 560 4 29202 20904 6359 5004 1025 332 397 20904 6359 3721 5004,16,0,0,1,0.0
2017-En-31425,I think that yawning actor died of a drug overdose.,0,1,0,0,0,0,0,1,1,0,0,19 419 74 30152 25 6438 3626 39 4 5753 24306 409 31946,13,0,0,1,0.0
2017-En-40854,"340:892 All with weary task fordone. Now the wasted brands do glow, Whilst the scritch-owl, scritching loud, AMNDBots",1,0,1,0,0,0,0,0,0,0,0,458 3446 31991 23594 31981 1204 84 19068 6286 61 10455 31946 1570 10 5331 3519 138 8222 31951 1006 13306 10 1995 1510 31958 26788 31951 1995 6548 2284 31951 3420 1253 31967 1062,35,0,0,1,0.0
2017-En-11384,This uber driver TRIED it with me & he'll feel my wrath,1,1,1,0,0,0,0,0,0,0,0,164 23752 5132 28018 36 84 154 775 121 31953 30 479 92 342 927,15,0,0,1,0.0
2017-En-30289,"Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -",0,0,0,0,1,0,0,0,0,0,0,19473 1205 311 6088 166 10 7815 31951 121 19075 31 31951 29545 311 838 108 351 1055 10 29013 17475 195 669 31951 6549 187 4 14772 349,29,1,0,0,1.0
2017-En-40254,The voice is all about Miley and Alicia this year. No longer about the contestants. sad,0,0,1,0,0,0,0,0,1,0,0,94 1844 46 163 228 135 8929 28 25489 64 370 31946 1086 1368 228 10 14981 1968 31946 2130,20,0,0,1,0.0
2017-En-10094,"you are a cruel, cruel man. therewillbeblood",1,0,1,0,0,0,0,0,0,0,0,75 112 4 10089 31951 10089 317 31946 343 8565 760 21938,12,0,0,1,0.0
2017-En-21434,"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",0,0,0,1,0,0,0,0,1,0,0,417 1359 190 17803 31926 0 15782 31951 26272 5640 31951 20504 10870 25 31951 30472 31951 5021 31951 8495 31946 14407 92 1985 216 101 1651 84 12110 31931 31946,31,0,0,1,0.0
2017-En-40659,"Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",0,0,1,0,0,0,0,0,0,0,0,3419 2678 31951 16780 112 30266 28 10 31248 5091 112 4868 31951 117 74 189 175 3501 41 26 402 4425 31946,23,0,0,1,0.0
2017-En-40774,Never a dull moment when talking to Nell tears of joy tears of joy tears of joy tears of joy savoring food,0,0,0,0,1,0,0,0,0,0,0,3827 4 4868 3036 261 3232 26 24465 5021 39 3536 5021 39 3536 5021 39 3536 5021 39 3536 7706 1977 1577,23,1,0,0,1.0
2017-En-31592,MSM is rejoicing that they've fooled us with these body doubles for so long & now her death is a secret. Just like Hawkings,0,0,1,0,0,0,0,0,0,0,0,8096 31962 46 47 8542 4108 74 189 31953 45 11706 128 84 304 1985 17754 61 117 468 775 483 279 2596 46 4 4334 31946 1222 172 19012 406,31,0,0,1,0.0
2017-En-30004,"I feel so blessed to work with the family that I nanny for red heart nothing but love & appreciation, makes me smile.",0,0,0,0,1,1,0,0,0,0,0,19 479 117 10333 26 207 84 10 958 74 19 26999 61 1863 1309 1168 102 278 775 9358 31951 707 154 5550 31946,25,1,0,0,1.0
2017-En-20379,your nightmare,1,0,1,1,0,0,0,0,0,0,0,276 10667,2,0,0,1,0.0
2017-En-31156,Loving Pitch so far !! hugging hugging hugging TV chills,0,0,0,0,1,1,1,0,0,0,0,18094 211 1510 117 721 6351 70 11792 70 11792 70 11792 1547 16679,14,1,0,0,1.0
2017-En-41408,"its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy savoring food",0,0,0,0,1,0,0,0,0,0,0,515 4 31820 644 31951 785 13633 1043 41 92 1607 1856 1105 16 27 6235 1072 28 332 9314 60 222 11525 152 800 7706 1977 1577,28,1,0,0,1.0
2017-En-31479,Appreciate what you have & enjoy your life. Use your smile grinning big eyes to help others use theirs. smiling,0,0,0,0,1,1,1,0,0,0,0,2583 1935 251 272 75 103 775 465 276 567 31946 5634 276 5550 23356 606 675 2259 26 624 1020 285 11611 31946 13509,25,1,0,0,1.0
2017-En-10617,What terrible thing to see and have no vision- Helen Keller- -Begin with the end in mind- Stephen Covey- whereareugoing relentless,1,0,1,0,0,0,0,1,1,0,0,1122 3069 665 26 455 28 103 262 5869 31958 14148 28106 31958 349 4971 590 84 10 477 41 1280 31958 6852 24936 31941 31958 718 329 649 31929 25 21730,32,0,0,1,0.0
2017-En-20987,thanks brotein shake smiling horns smiling horns smiling horns,0,0,0,0,1,0,1,0,1,0,0,3424 582 25033 6754 13509 17579 13509 17579 13509 17579,10,1,0,0,1.0
2017-En-11545,Men in rage strike those that wish them best. emotions negative positive wish strike martial arts control believe best hope,1,0,1,0,0,0,1,0,0,0,0,7104 41 16025 12065 714 74 1112 230 496 31946 4099 2922 2844 1112 12065 11947 8916 1757 1330 496 1194,21,0,0,1,0.0
2017-En-30088,she's so sweet & playful smiling heart-eyes,0,0,0,0,1,0,1,0,0,0,0,351 31953 31932 117 2176 775 14772 13509 1309 31958 3127 29,12,1,0,0,1.0
2017-En-20936,< feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband >,0,0,0,0,1,0,1,0,0,0,0,31926 0 479 64 9262 4253 31946 924 17878 13 181 31953 619 27760 559 1014 21781 28 311 8057 3737 4268 787 1331 311 20789 31926 0,28,1,0,0,1.0
2017-En-21340,I hate freaking out and ruining things.,1,0,1,1,0,0,0,1,1,0,0,19 2682 13725 187 28 16943 773 31946,8,0,0,1,0.0
2017-En-21920,On my life I'll never understand why anyone would pay money to see terrible,1,0,1,0,0,0,0,0,1,0,0,1479 92 567 19 31953 30 595 1009 1025 793 194 1388 768 26 455 3069,16,0,0,1,0.0
2017-En-10844,he didn't sting me luckily. He just flew off happy and drunk. Lolololol,0,0,0,0,1,0,1,0,0,1,0,121 596 31953 31928 18416 154 14167 31946 619 204 14025 382 800 28 13887 31946 15363 182 182 182,20,1,0,0,1.0
2017-En-30434,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' socialmedia WineWednesday funny laughing,0,0,0,0,1,0,1,0,0,1,0,456 729 204 1617 1758 154 924 11333 19 31953 31940 117 9491 19 175 31953 31928 1015 61 8221 31953 3901 31011 19467 31964 31 19333 1727 5136,29,1,0,0,1.0
2017-En-20838,It's -terrible-! We're going to the local fish/chip place in Kirribilli,1,0,1,0,0,0,0,0,1,0,0,133 31953 31932 349 106 1899 31958 31956 513 31953 7 685 26 10 2128 4294 31990 116 380 1035 41 19358 3850 118 31931,25,0,0,1,0.0
2017-En-30258,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. funny pun punny lol",0,0,0,0,1,1,0,0,0,0,0,133 31953 31932 104 74 10 317 290 104 416 327 26 22076 49 31951 121 204 596 31953 31928 103 10 5530 26 138 36 31946 1727 4931 4931 821 5004,32,0,0,1,0.0
2017-En-40780,"FF Love & support, always!! Eliza Neals ROCKS!! blues music friends smiling sunglasses guitar",0,0,0,0,1,1,0,0,0,0,0,18683 1106 775 1449 31951 746 390 30766 2183 825 23644 390 6027 712 1149 13509 9135 2432,18,1,0,0,1.0
2017-En-11525,"Okay you've annoyed me, you haven't done a good job there at all.",1,0,1,0,0,0,0,0,0,0,0,7624 75 31953 45 9380 154 31951 75 1534 31953 31928 1008 4 205 884 343 166 163 31946,19,0,0,1,0.0
2017-En-20268,If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people?,1,0,1,0,0,0,0,0,0,0,0,499 458 608 112 41 4 2414 39 7165 7114 349 75 112 685 26 269 31984 1032 10 1136 2414 359 458 608 31992,25,0,0,1,0.0
2017-En-10429,No sense in taking out your wrath on innocent people because you think police shot an innocent man. MakeAmericaSafeAgain,1,0,0,0,0,0,0,0,0,0,0,1086 1824 41 1741 187 276 342 927 58 8833 608 354 75 419 5287 3279 101 8833 317 31946 5522 29214 30514 14106,24,0,0,1,0.0
2017-En-31361,Some People hate nothing more than a happy confident person. Never mind happy confident,0,0,0,0,1,0,1,0,0,0,0,1807 5038 2682 1168 222 281 4 800 6997 786 31946 3827 1280 800 6997,15,1,0,0,1.0
2017-En-20613,Now that's what I call a gameface! gameface intimidate,1,1,0,0,0,0,0,0,0,0,0,1570 74 31953 31932 272 19 1131 4 570 2382 31956 570 2382 13166 251,15,1,0,0,1.0
2017-En-10140,All hell is breaking loose in Charlotte. CharlotteProtest anger looting,1,0,1,0,0,0,0,0,0,0,0,1204 4495 46 4479 2423 41 13468 31946 13468 9197 53 199 9087 143 9383,15,0,0,1,0.0
2017-En-30500,I rejoice in following your statutes as one rejoices in great riches. -Psalm 119:14 TheBible,0,0,0,0,1,0,1,0,0,0,0,19 47 31486 41 3295 276 3539 1329 108 150 47 8542 1395 41 177 28939 31946 349 31973 17580 31940 3188 31993 31991 9963 94 31967 751,28,1,0,0,1.0
2017-En-10974,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed,0,0,0,0,1,1,1,0,0,0,0,734 19 31953 31940 104 704 23197 102 150 39 344 213 7167 31927 31953 31932 140 13984 8262 17667 46 685 58 131 31974 31962 19 31953 31940 104 2592 19 31953 31940 359 3536 31 102 19 31953 31940 359 3536 31,44,1,0,0,1.0
2017-En-31007,Town is lively. Something happen?,0,1,0,0,0,0,0,0,0,1,0,12221 46 11731 31946 8068 1276 31992,7,0,1,0,0.5
2017-En-41435,Historically Japanese have always been into jazz and blues. The 70s dark age of jazz big names like C.C. & M.D. were surviving on Tokyo.,0,1,0,0,1,0,0,0,0,0,0,6554 23 1116 5459 103 746 379 412 4938 28 6027 31946 94 5395 31932 1678 2060 39 4938 675 4474 172 141 31946 31963 31946 775 135 31946 31965 31946 350 15439 58 22805 31946,36,1,0,0,1.0
2017-En-31488,"Ive learnt that a smile and good morning goes a long way, and saying thankyou goes even further. quote retweet inspire",0,0,0,0,1,1,1,0,0,0,0,9422 24810 74 4 5550 28 205 2647 1403 4 468 418 31951 28 2592 281 28205 1403 395 3181 31946 9295 810 5937 9579,25,1,0,0,1.0
